"","artist_name","Valence","danceability","energy","loudness","speechiness","acousticness","liveness","tempo","track_name","album_name","album_release_year"
"537","Taylor Swift",0.369,0.854,0.385,-9.492,0.0404,0.257,0.106,103.994,"Clean - Karaoke Version","Taylor Swift Karaoke: 1989",2014
"538","Taylor Swift",0.658,0.789,0.634,-4.762,0.0323,0.0348,0.302,116.992,"Welcome To New York","1989 (Deluxe Edition)",2014
"539","Taylor Swift",0.57,0.76,0.703,-5.412,0.054,0.103,0.0913,95.997,"Blank Space","1989 (Deluxe Edition)",2014
"540","Taylor Swift",0.487,0.588,0.791,-5.595,0.0402,0.00245,0.118,94.933,"Style","1989 (Deluxe Edition)",2014
"541","Taylor Swift",0.338,0.553,0.841,-6.937,0.0396,0.000743,0.341,92.008,"Out Of The Woods","1989 (Deluxe Edition)",2014
"542","Taylor Swift",0.539,0.605,0.725,-5.729,0.0323,0.00201,0.101,96.97,"All You Had To Do Was Stay","1989 (Deluxe Edition)",2014
"543","Taylor Swift",0.942,0.647,0.8,-5.384,0.165,0.0647,0.334,160.078,"Shake It Off","1989 (Deluxe Edition)",2014
"544","Taylor Swift",0.513,0.653,0.893,-5.966,0.0538,0.0158,0.102,118.035,"I Wish You Would","1989 (Deluxe Edition)",2014
"545","Taylor Swift",0.287,0.646,0.794,-6.104,0.19,0.0885,0.201,170.216,"Bad Blood","1989 (Deluxe Edition)",2014
"546","Taylor Swift",0.465,0.55,0.688,-7.416,0.0897,0.0692,0.106,139.997,"Wildest Dreams","1989 (Deluxe Edition)",2014
"547","Taylor Swift",0.545,0.765,0.656,-6.112,0.0504,0.00364,0.0918,119.997,"How You Get The Girl","1989 (Deluxe Edition)",2014
"548","Taylor Swift",0.107,0.481,0.435,-8.795,0.0321,0.678,0.0928,143.95,"This Love","1989 (Deluxe Edition)",2014
"549","Taylor Swift",0.495,0.602,0.755,-4.991,0.071,0.245,0.178,159.965,"I Know Places","1989 (Deluxe Edition)",2014
"550","Taylor Swift",0.211,0.815,0.377,-7.754,0.0346,0.232,0.1,103.97,"Clean","1989 (Deluxe Edition)",2014
"551","Taylor Swift",0.197,0.422,0.692,-5.447,0.0549,0.0493,0.177,184.014,"Wonderland","1989 (Deluxe Edition)",2014
"552","Taylor Swift",0.319,0.474,0.48,-8.894,0.0622,0.707,0.0903,170.109,"You Are In Love","1989 (Deluxe Edition)",2014
"553","Taylor Swift",0.584,0.633,0.889,-5.87,0.0715,0.00463,0.0658,121.956,"New Romantics","1989 (Deluxe Edition)",2014
"554","Taylor Swift",0.15,0.592,0.128,-17.932,0.589,0.829,0.527,78.828,"I Know Places - Voice Memo","1989 (Deluxe Edition)",2014
"555","Taylor Swift",0.645,0.781,0.357,-16.394,0.912,0.717,0.185,118.317,"I Wish You Would - Voice Memo","1989 (Deluxe Edition)",2014
"556","Taylor Swift",0.578,0.675,0.234,-15.064,0.721,0.801,0.657,127.296,"Blank Space - Voice Memo","1989 (Deluxe Edition)",2014
"557","Taylor Swift",0.658,0.789,0.634,-4.762,0.0323,0.0348,0.302,116.992,"Welcome To New York","1989 (Deluxe)",2014
"558","Taylor Swift",0.57,0.76,0.703,-5.412,0.054,0.103,0.0913,95.997,"Blank Space","1989 (Deluxe)",2014
"559","Taylor Swift",0.487,0.588,0.791,-5.595,0.0402,0.00245,0.118,94.933,"Style","1989 (Deluxe)",2014
"560","Taylor Swift",0.338,0.553,0.841,-6.937,0.0396,0.000743,0.341,92.008,"Out Of The Woods","1989 (Deluxe)",2014
"561","Taylor Swift",0.539,0.605,0.725,-5.729,0.0323,0.00201,0.101,96.97,"All You Had To Do Was Stay","1989 (Deluxe)",2014
"562","Taylor Swift",0.942,0.647,0.8,-5.384,0.165,0.0647,0.334,160.078,"Shake It Off","1989 (Deluxe)",2014
"563","Taylor Swift",0.513,0.653,0.893,-5.966,0.0538,0.0158,0.102,118.035,"I Wish You Would","1989 (Deluxe)",2014
"564","Taylor Swift",0.287,0.646,0.794,-6.104,0.19,0.0885,0.201,170.216,"Bad Blood","1989 (Deluxe)",2014
"565","Taylor Swift",0.465,0.55,0.688,-7.416,0.0897,0.0692,0.106,139.997,"Wildest Dreams","1989 (Deluxe)",2014
"566","Taylor Swift",0.545,0.765,0.656,-6.112,0.0504,0.00364,0.0918,119.997,"How You Get The Girl","1989 (Deluxe)",2014
"567","Taylor Swift",0.107,0.481,0.435,-8.795,0.0321,0.678,0.0928,143.95,"This Love","1989 (Deluxe)",2014
"568","Taylor Swift",0.495,0.602,0.755,-4.991,0.071,0.245,0.178,159.965,"I Know Places","1989 (Deluxe)",2014
"569","Taylor Swift",0.211,0.815,0.377,-7.754,0.0346,0.232,0.1,103.97,"Clean","1989 (Deluxe)",2014
"570","Taylor Swift",0.197,0.422,0.692,-5.447,0.0549,0.0493,0.177,184.014,"Wonderland","1989 (Deluxe)",2014
"571","Taylor Swift",0.319,0.474,0.48,-8.894,0.0622,0.707,0.0903,170.109,"You Are In Love","1989 (Deluxe)",2014
"572","Taylor Swift",0.584,0.633,0.889,-5.87,0.0715,0.00463,0.0658,121.956,"New Romantics","1989 (Deluxe)",2014
"573","Taylor Swift",0.15,0.592,0.128,-17.932,0.589,0.829,0.527,78.828,"I Know Places - Voice Memo","1989 (Deluxe)",2014
"574","Taylor Swift",0.645,0.781,0.357,-16.394,0.912,0.717,0.185,118.317,"I Wish You Would - Voice Memo","1989 (Deluxe)",2014
"575","Taylor Swift",0.578,0.675,0.234,-15.064,0.721,0.801,0.657,127.296,"Blank Space - Voice Memo","1989 (Deluxe)",2014
"576","Taylor Swift",0.615,0.793,0.634,-4.807,0.0324,0.038,0.304,117.023,"Welcome To New York","1989 (Deluxe Edition)",2014
"577","Taylor Swift",0.583,0.752,0.678,-5.421,0.0646,0.085,0.13,96.009,"Blank Space","1989 (Deluxe Edition)",2014
"578","Taylor Swift",0.456,0.598,0.786,-5.572,0.0382,0.00256,0.117,95.021,"Style","1989 (Deluxe Edition)",2014
"579","Taylor Swift",0.342,0.552,0.841,-6.938,0.0372,0.00103,0.337,91.993,"Out Of The Woods","1989 (Deluxe Edition)",2014
"580","Taylor Swift",0.472,0.602,0.735,-5.778,0.0337,0.00196,0.105,96.969,"All You Had To Do Was Stay","1989 (Deluxe Edition)",2014
"581","Taylor Swift",0.943,0.648,0.785,-5.414,0.165,0.0561,0.148,160.02,"Shake It Off","1989 (Deluxe Edition)",2014
"582","Taylor Swift",0.503,0.649,0.898,-5.963,0.0511,0.016,0.109,118.027,"I Wish You Would","1989 (Deluxe Edition)",2014
"583","Taylor Swift",0.295,0.652,0.802,-6.114,0.181,0.0871,0.148,170.157,"Bad Blood","1989 (Deluxe Edition)",2014
"584","Taylor Swift",0.467,0.553,0.664,-7.417,0.0741,0.0709,0.106,140.06,"Wildest Dreams","1989 (Deluxe Edition)",2014
"585","Taylor Swift",0.525,0.764,0.659,-6.136,0.0492,0.00463,0.0915,119.982,"How You Get The Girl","1989 (Deluxe Edition)",2014
"586","Taylor Swift",0.0858,0.485,0.459,-8.768,0.0337,0.635,0.101,71.981,"This Love","1989 (Deluxe Edition)",2014
"587","Taylor Swift",0.507,0.595,0.763,-4.991,0.0661,0.231,0.2,159.959,"I Know Places","1989 (Deluxe Edition)",2014
"588","Taylor Swift",0.211,0.81,0.38,-7.755,0.035,0.242,0.113,103.981,"Clean","1989 (Deluxe Edition)",2014
"589","Taylor Swift",0.201,0.425,0.7,-5.45,0.0481,0.0455,0.174,183.886,"Wonderland","1989 (Deluxe Edition)",2014
"590","Taylor Swift",0.584,0.634,0.885,-5.844,0.0721,0.00633,0.0566,121.956,"New Romantics","1989 (Deluxe Edition)",2014
"591","Taylor Swift",0.615,0.793,0.634,-4.807,0.0324,0.038,0.304,117.023,"Welcome To New York","1989",2014
"592","Taylor Swift",0.583,0.752,0.678,-5.421,0.0646,0.085,0.13,96.009,"Blank Space","1989",2014
"593","Taylor Swift",0.456,0.598,0.786,-5.572,0.0382,0.00256,0.117,95.021,"Style","1989",2014
"594","Taylor Swift",0.342,0.552,0.841,-6.938,0.0372,0.00103,0.337,91.993,"Out Of The Woods","1989",2014
"595","Taylor Swift",0.472,0.602,0.735,-5.778,0.0337,0.00196,0.105,96.969,"All You Had To Do Was Stay","1989",2014
"596","Taylor Swift",0.943,0.648,0.785,-5.414,0.165,0.0561,0.148,160.02,"Shake It Off","1989",2014
"597","Taylor Swift",0.503,0.649,0.898,-5.963,0.0511,0.016,0.109,118.027,"I Wish You Would","1989",2014
"598","Taylor Swift",0.295,0.652,0.802,-6.114,0.181,0.0871,0.148,170.157,"Bad Blood","1989",2014
"599","Taylor Swift",0.467,0.553,0.664,-7.417,0.0741,0.0709,0.106,140.06,"Wildest Dreams","1989",2014
"600","Taylor Swift",0.525,0.764,0.659,-6.136,0.0492,0.00463,0.0915,119.982,"How You Get The Girl","1989",2014
"601","Taylor Swift",0.0858,0.485,0.459,-8.768,0.0337,0.635,0.101,71.981,"This Love","1989",2014
"602","Taylor Swift",0.507,0.595,0.763,-4.991,0.0661,0.231,0.2,159.959,"I Know Places","1989",2014
"603","Taylor Swift",0.211,0.81,0.38,-7.755,0.035,0.242,0.113,103.981,"Clean","1989",2014
"604","Taylor Swift",0.658,0.789,0.634,-4.762,0.0323,0.0348,0.302,116.992,"Welcome To New York","1989 (Deluxe)",2014
"605","Taylor Swift",0.57,0.76,0.703,-5.412,0.054,0.103,0.0913,95.997,"Blank Space","1989 (Deluxe)",2014
"606","Taylor Swift",0.487,0.588,0.791,-5.595,0.0402,0.00245,0.118,94.933,"Style","1989 (Deluxe)",2014
"607","Taylor Swift",0.338,0.553,0.841,-6.937,0.0396,0.000743,0.341,92.008,"Out Of The Woods","1989 (Deluxe)",2014
"608","Taylor Swift",0.539,0.605,0.725,-5.729,0.0323,0.00201,0.101,96.97,"All You Had To Do Was Stay","1989 (Deluxe)",2014
"609","Taylor Swift",0.942,0.647,0.8,-5.384,0.165,0.0647,0.334,160.078,"Shake It Off","1989 (Deluxe)",2014
"610","Taylor Swift",0.513,0.653,0.893,-5.966,0.0538,0.0158,0.102,118.035,"I Wish You Would","1989 (Deluxe)",2014
"611","Taylor Swift",0.287,0.646,0.794,-6.104,0.19,0.0885,0.201,170.216,"Bad Blood","1989 (Deluxe)",2014
"612","Taylor Swift",0.465,0.55,0.688,-7.416,0.0897,0.0692,0.106,139.997,"Wildest Dreams","1989 (Deluxe)",2014
"613","Taylor Swift",0.545,0.765,0.656,-6.112,0.0504,0.00364,0.0918,119.997,"How You Get The Girl","1989 (Deluxe)",2014
"614","Taylor Swift",0.107,0.481,0.435,-8.795,0.0321,0.678,0.0928,143.95,"This Love","1989 (Deluxe)",2014
"615","Taylor Swift",0.495,0.602,0.755,-4.991,0.071,0.245,0.178,159.965,"I Know Places","1989 (Deluxe)",2014
"616","Taylor Swift",0.211,0.815,0.377,-7.754,0.0346,0.232,0.1,103.97,"Clean","1989 (Deluxe)",2014
"617","Taylor Swift",0.197,0.422,0.692,-5.447,0.0549,0.0493,0.177,184.014,"Wonderland","1989 (Deluxe)",2014
"618","Taylor Swift",0.319,0.474,0.48,-8.894,0.0622,0.707,0.0903,170.109,"You Are In Love","1989 (Deluxe)",2014
"619","Taylor Swift",0.584,0.633,0.889,-5.87,0.0715,0.00463,0.0658,121.956,"New Romantics","1989 (Deluxe)",2014
"620","Taylor Swift",0.15,0.592,0.128,-17.932,0.589,0.829,0.527,78.828,"I Know Places - Voice Memo","1989 (Deluxe)",2014
"621","Taylor Swift",0.645,0.781,0.357,-16.394,0.912,0.717,0.185,118.317,"I Wish You Would - Voice Memo","1989 (Deluxe)",2014
"622","Taylor Swift",0.578,0.675,0.234,-15.064,0.721,0.801,0.657,127.296,"Blank Space - Voice Memo","1989 (Deluxe)",2014
"623","Taylor Swift",0.397,0.588,0.825,-5.882,0.0328,0.000197,0.0885,129.968,"State Of Grace","Red",2012
"624","Taylor Swift",0.641,0.602,0.896,-4.267,0.0437,0.0773,0.091,124.978,"Red","Red",2012
"625","Taylor Swift",0.395,0.705,0.621,-8.086,0.0334,0.101,0.147,109.993,"Treacherous","Red",2012
"626","Taylor Swift",0.679,0.622,0.469,-6.798,0.0363,0.00454,0.0398,77.019,"I Knew You Were Trouble.","Red",2012
"627","Taylor Swift",0.337,0.602,0.609,-7.803,0.0243,0.0382,0.127,93.06,"All Too Well","Red",2012
"628","Taylor Swift",0.668,0.658,0.729,-6.561,0.0378,0.00215,0.0752,104.007,"22","Red",2012
"629","Taylor Swift",0.233,0.567,0.481,-7.357,0.027,0.0173,0.182,145.865,"I Almost Do","Red",2012
"630","Taylor Swift",0.75,0.628,0.676,-5.911,0.0916,0.00957,0.102,85.984,"We Are Never Ever Getting Back Together","Red",2012
"631","Taylor Swift",0.928,0.729,0.748,-6.67,0.0245,0.307,0.09,99.981,"Stay Stay Stay","Red",2012
"632","Taylor Swift",0.123,0.505,0.443,-7.039,0.0276,0.035,0.0921,94.069,"The Last Time","Red",2012
"633","Taylor Swift",0.648,0.627,0.816,-6.698,0.0774,0.0162,0.0966,157.043,"Holy Ground","Red",2012
"634","Taylor Swift",0.261,0.624,0.34,-12.411,0.029,0.632,0.121,129.987,"Sad Beautiful Tragic","Red",2012
"635","Taylor Swift",0.545,0.706,0.499,-7.675,0.0369,0.0371,0.132,117.937,"The Lucky One","Red",2012
"636","Taylor Swift",0.436,0.624,0.458,-6.755,0.0287,0.36,0.303,80.017,"Everything Has Changed","Red",2012
"637","Taylor Swift",0.587,0.649,0.777,-5.804,0.0406,0.0213,0.221,126.018,"Starlight","Red",2012
"638","Taylor Swift",0.323,0.53,0.526,-8.349,0.0263,0.199,0.232,79.025,"Begin Again","Red",2012
"639","Taylor Swift",0.397,0.588,0.825,-5.882,0.0328,0.000197,0.0885,129.968,"State Of Grace","Red (Deluxe Edition)",2012
"640","Taylor Swift",0.641,0.602,0.896,-4.267,0.0437,0.0773,0.091,124.978,"Red","Red (Deluxe Edition)",2012
"641","Taylor Swift",0.395,0.705,0.621,-8.086,0.0334,0.101,0.147,109.993,"Treacherous","Red (Deluxe Edition)",2012
"642","Taylor Swift",0.679,0.622,0.469,-6.798,0.0363,0.00454,0.0398,77.019,"I Knew You Were Trouble.","Red (Deluxe Edition)",2012
"643","Taylor Swift",0.337,0.602,0.609,-7.803,0.0243,0.0382,0.127,93.06,"All Too Well","Red (Deluxe Edition)",2012
"644","Taylor Swift",0.668,0.658,0.729,-6.561,0.0378,0.00215,0.0752,104.007,"22","Red (Deluxe Edition)",2012
"645","Taylor Swift",0.233,0.567,0.481,-7.357,0.027,0.0173,0.182,145.865,"I Almost Do","Red (Deluxe Edition)",2012
"646","Taylor Swift",0.75,0.628,0.676,-5.911,0.0916,0.00957,0.102,85.984,"We Are Never Ever Getting Back Together","Red (Deluxe Edition)",2012
"647","Taylor Swift",0.928,0.729,0.748,-6.67,0.0245,0.307,0.09,99.981,"Stay Stay Stay","Red (Deluxe Edition)",2012
"648","Taylor Swift",0.123,0.505,0.443,-7.039,0.0276,0.035,0.0921,94.069,"The Last Time","Red (Deluxe Edition)",2012
"649","Taylor Swift",0.648,0.627,0.816,-6.698,0.0774,0.0162,0.0966,157.043,"Holy Ground","Red (Deluxe Edition)",2012
"650","Taylor Swift",0.261,0.624,0.34,-12.411,0.029,0.632,0.121,129.987,"Sad Beautiful Tragic","Red (Deluxe Edition)",2012
"651","Taylor Swift",0.545,0.706,0.499,-7.675,0.0369,0.0371,0.132,117.937,"The Lucky One","Red (Deluxe Edition)",2012
"652","Taylor Swift",0.436,0.624,0.458,-6.755,0.0287,0.36,0.303,80.017,"Everything Has Changed","Red (Deluxe Edition)",2012
"653","Taylor Swift",0.587,0.649,0.777,-5.804,0.0406,0.0213,0.221,126.018,"Starlight","Red (Deluxe Edition)",2012
"654","Taylor Swift",0.323,0.53,0.526,-8.349,0.0263,0.199,0.232,79.025,"Begin Again","Red (Deluxe Edition)",2012
"655","Taylor Swift",0.275,0.62,0.506,-7.327,0.0312,0.187,0.102,126.015,"The Moment I Knew","Red (Deluxe Edition)",2012
"656","Taylor Swift",0.217,0.483,0.548,-6.291,0.0254,0.00471,0.0997,79.926,"Come Back...Be Here","Red (Deluxe Edition)",2012
"657","Taylor Swift",0.633,0.733,0.59,-5.86,0.0284,0.272,0.136,125.048,"Girl At Home","Red (Deluxe Edition)",2012
"658","Taylor Swift",0.519,0.828,0.64,-8.248,0.0355,0.175,0.0996,109.993,"Treacherous - Original Demo Recording","Red (Deluxe Edition)",2012
"659","Taylor Swift",0.637,0.678,0.902,-4.659,0.0358,0.113,0.0722,124.998,"Red - Original Demo Recording","Red (Deluxe Edition)",2012
"660","Taylor Swift",0.0682,0.626,0.118,-15.91,0.0305,0.664,0.127,105.597,"State Of Grace - Acoustic","Red (Deluxe Edition)",2012
"661","Taylor Swift",0.397,0.588,0.825,-5.882,0.0328,0.000197,0.0884,129.968,"State Of Grace","Red (Deluxe Edition)",2012
"662","Taylor Swift",0.641,0.602,0.896,-4.267,0.0437,0.0773,0.0911,124.978,"Red","Red (Deluxe Edition)",2012
"663","Taylor Swift",0.395,0.704,0.621,-8.086,0.0334,0.101,0.14,109.995,"Treacherous","Red (Deluxe Edition)",2012
"664","Taylor Swift",0.679,0.622,0.469,-6.798,0.0363,0.00454,0.0335,77.019,"I Knew You Were Trouble.","Red (Deluxe Edition)",2012
"665","Taylor Swift",0.337,0.602,0.609,-7.803,0.0243,0.0382,0.128,93.06,"All Too Well","Red (Deluxe Edition)",2012
"666","Taylor Swift",0.668,0.661,0.729,-6.561,0.0376,0.00215,0.0477,103.987,"22","Red (Deluxe Edition)",2012
"667","Taylor Swift",0.233,0.567,0.481,-7.357,0.027,0.0173,0.182,145.865,"I Almost Do","Red (Deluxe Edition)",2012
"668","Taylor Swift",0.75,0.628,0.676,-5.911,0.0916,0.00957,0.121,85.984,"We Are Never Ever Getting Back Together","Red (Deluxe Edition)",2012
"669","Taylor Swift",0.928,0.729,0.748,-6.67,0.0245,0.307,0.0962,99.981,"Stay Stay Stay","Red (Deluxe Edition)",2012
"670","Taylor Swift",0.123,0.505,0.443,-7.039,0.0276,0.035,0.0906,94.069,"The Last Time","Red (Deluxe Edition)",2012
"671","Taylor Swift",0.648,0.627,0.816,-6.698,0.0774,0.0162,0.0965,157.043,"Holy Ground","Red (Deluxe Edition)",2012
"672","Taylor Swift",0.261,0.624,0.34,-12.411,0.029,0.632,0.0805,129.987,"Sad Beautiful Tragic","Red (Deluxe Edition)",2012
"673","Taylor Swift",0.545,0.706,0.499,-7.675,0.0369,0.0371,0.132,117.937,"The Lucky One","Red (Deluxe Edition)",2012
"674","Taylor Swift",0.436,0.624,0.458,-6.755,0.0287,0.36,0.311,80.016,"Everything Has Changed","Red (Deluxe Edition)",2012
"675","Taylor Swift",0.587,0.649,0.777,-5.804,0.0406,0.0213,0.21,126.018,"Starlight","Red (Deluxe Edition)",2012
"676","Taylor Swift",0.323,0.53,0.526,-8.349,0.0263,0.199,0.14,79.025,"Begin Again","Red (Deluxe Edition)",2012
"677","Taylor Swift",0.274,0.619,0.506,-7.327,0.0315,0.187,0.101,126.03,"The Moment I Knew","Red (Deluxe Edition)",2012
"678","Taylor Swift",0.217,0.483,0.548,-6.291,0.0254,0.00471,0.0997,79.926,"Come Back...Be Here","Red (Deluxe Edition)",2012
"679","Taylor Swift",0.633,0.733,0.59,-5.86,0.0284,0.272,0.134,125.048,"Girl At Home","Red (Deluxe Edition)",2012
"680","Taylor Swift",0.519,0.828,0.64,-8.248,0.0355,0.175,0.0991,109.993,"Treacherous - Original Demo Recording","Red (Deluxe Edition)",2012
"681","Taylor Swift",0.637,0.678,0.902,-4.659,0.0358,0.113,0.0705,124.998,"Red - Original Demo Recording","Red (Deluxe Edition)",2012
"682","Taylor Swift",0.0682,0.626,0.118,-15.91,0.0305,0.664,0.127,105.597,"State Of Grace - Acoustic","Red (Deluxe Edition)",2012
"683","Taylor Swift",0.539,0.69,0.364,-11.709,0.912,0.821,0.14,88.084,"State Of Grace - Commentary","Red (Big Machine Radio Release Special)",2012
"684","Taylor Swift",0.397,0.588,0.825,-5.882,0.0328,0.000197,0.0884,129.968,"State Of Grace","Red (Big Machine Radio Release Special)",2012
"685","Taylor Swift",0.487,0.754,0.266,-11.695,0.879,0.719,0.137,92.483,"Red - Commentary","Red (Big Machine Radio Release Special)",2012
"686","Taylor Swift",0.641,0.602,0.896,-4.267,0.0437,0.0773,0.0911,124.978,"Red","Red (Big Machine Radio Release Special)",2012
"687","Taylor Swift",0.497,0.634,0.357,-12.868,0.956,0.7,0.185,173.317,"Treacherous - Commentary","Red (Big Machine Radio Release Special)",2012
"688","Taylor Swift",0.395,0.704,0.621,-8.086,0.0334,0.101,0.14,109.995,"Treacherous","Red (Big Machine Radio Release Special)",2012
"689","Taylor Swift",0.598,0.679,0.35,-11.252,0.889,0.86,0.101,87.576,"I Knew You Were Trouble. - Commentary","Red (Big Machine Radio Release Special)",2012
"690","Taylor Swift",0.679,0.622,0.469,-6.798,0.0363,0.00454,0.0335,77.019,"I Knew You Were Trouble.","Red (Big Machine Radio Release Special)",2012
"691","Taylor Swift",0.75,0.806,0.362,-12.527,0.926,0.841,0.151,123.849,"All Too Well - Commentary","Red (Big Machine Radio Release Special)",2012
"692","Taylor Swift",0.337,0.602,0.609,-7.803,0.0243,0.0382,0.128,93.06,"All Too Well","Red (Big Machine Radio Release Special)",2012
"693","Taylor Swift",0.51,0.757,0.367,-10.56,0.919,0.775,0.127,133.933,"22 - Commentary","Red (Big Machine Radio Release Special)",2012
"694","Taylor Swift",0.668,0.661,0.729,-6.561,0.0376,0.00215,0.0477,103.987,"22","Red (Big Machine Radio Release Special)",2012
"695","Taylor Swift",0.648,0.766,0.232,-11.455,0.805,0.845,0.129,95.101,"I Almost Do - Commentary","Red (Big Machine Radio Release Special)",2012
"696","Taylor Swift",0.233,0.567,0.481,-7.357,0.027,0.0173,0.182,145.865,"I Almost Do","Red (Big Machine Radio Release Special)",2012
"697","Taylor Swift",0.538,0.701,0.312,-11.818,0.934,0.811,0.131,68.151,"We Are Never Ever Getting Back Together - Commentary","Red (Big Machine Radio Release Special)",2012
"698","Taylor Swift",0.75,0.628,0.676,-5.911,0.0916,0.00957,0.121,85.984,"We Are Never Ever Getting Back Together","Red (Big Machine Radio Release Special)",2012
"699","Taylor Swift",0.651,0.729,0.281,-11.491,0.919,0.785,0.153,77.449,"Stay Stay Stay - Commentary","Red (Big Machine Radio Release Special)",2012
"700","Taylor Swift",0.928,0.729,0.748,-6.67,0.0245,0.307,0.0962,99.981,"Stay Stay Stay","Red (Big Machine Radio Release Special)",2012
"701","Taylor Swift",0.49,0.745,0.371,-12.403,0.951,0.819,0.124,94.766,"The Last Time - Commentary","Red (Big Machine Radio Release Special)",2012
"702","Taylor Swift",0.123,0.505,0.443,-7.039,0.0276,0.035,0.0906,94.069,"The Last Time","Red (Big Machine Radio Release Special)",2012
"703","Taylor Swift",0.471,0.756,0.297,-13.778,0.957,0.86,0.181,87.227,"Holy Ground - Commentary","Red (Big Machine Radio Release Special)",2012
"704","Taylor Swift",0.648,0.627,0.816,-6.698,0.0774,0.0162,0.0965,157.043,"Holy Ground","Red (Big Machine Radio Release Special)",2012
"705","Taylor Swift",0.415,0.747,0.413,-12.898,0.953,0.794,0.175,84.382,"Sad Beautiful Tragic - Commentary","Red (Big Machine Radio Release Special)",2012
"706","Taylor Swift",0.261,0.624,0.34,-12.411,0.029,0.632,0.0805,129.987,"Sad Beautiful Tragic","Red (Big Machine Radio Release Special)",2012
"707","Taylor Swift",0.355,0.668,0.329,-12.858,0.954,0.736,0.143,78.286,"The Lucky One - Commentary","Red (Big Machine Radio Release Special)",2012
